id,exampleid,LingPropValID,group,creator,timestamp
1456,10,6915,group_0,user_0_7,46
1457,41,4203,group_0,user_0_0,334
1458,47,5261,group_0,user_0_2,17
1459,22,7869,group_0,user_0_1,609
1460,1,8719,group_0,user_0_6,126
1461,38,8441,group_0,user_0_9,358
1462,41,9144,group_0,user_0_7,992
1463,19,1413,group_0,user_0_5,231
1464,41,7254,group_0,user_0_6,594
1465,31,5738,group_0,user_0_2,412
1466,24,1785,group_0,user_0_5,934
1467,14,61,group_0,user_0_3,722
1468,38,8009,group_0,user_0_9,683
1469,12,2745,group_0,user_0_2,739
1470,29,714,group_0,user_0_9,824
1471,21,9048,group_0,user_0_3,884
1472,19,7204,group_0,user_0_8,599
1473,9,9457,group_0,user_0_9,174
1475,49,1787,group_0,user_0_7,101
1476,11,4608,group_0,user_0_2,646
1477,24,3289,group_0,user_0_8,691
1478,21,7274,group_0,user_0_2,344
1479,1,3796,group_0,user_0_9,754
1480,42,7982,group_0,user_0_2,401
1481,21,1941,group_0,user_0_2,741
1482,49,210,group_0,user_0_7,263
1483,41,3762,group_0,user_0_1,102
1484,20,4367,group_0,user_0_1,707
1485,36,6993,group_0,user_0_1,30
1486,43,1409,group_0,user_0_1,66
1487,32,9874,group_0,user_0_7,897
1488,26,5487,group_0,user_0_2,677
1489,31,1273,group_0,user_0_8,905
1490,19,969,group_0,user_0_3,615
1491,4,2422,group_0,user_0_8,853
1492,18,8101,group_0,user_0_6,581
1493,4,3863,group_0,user_0_0,583
1494,47,6428,group_0,user_0_5,275
1495,14,2747,group_0,user_0_0,331
1496,4,8581,group_0,user_0_5,479
1497,7,8435,group_0,user_0_4,210
1498,10,2415,group_0,user_0_7,121
1499,18,7869,group_0,user_0_8,522
1500,7,3813,group_0,user_0_0,492
1501,41,6595,group_0,user_0_4,903
1502,2,7481,group_0,user_0_4,425
1503,27,6062,group_0,user_0_1,738
1504,23,8058,group_0,user_0_6,945
1505,21,3687,group_0,user_0_5,63
1507,26,7591,group_0,user_0_6,483
1508,1,7759,group_0,user_0_9,194
1509,24,460,group_0,user_0_6,108
1510,41,4516,group_0,user_0_5,453
1512,20,2728,group_0,user_0_9,885
1513,40,6203,group_0,user_0_4,42
1514,44,8199,group_0,user_0_1,239
1515,40,412,group_0,user_0_4,499
1516,15,4668,group_0,user_0_5,206
1517,45,2493,group_0,user_0_8,787
1518,42,1316,group_0,user_0_6,60
1519,32,5820,group_0,user_0_7,127
1520,7,3602,group_0,user_0_3,673
1521,44,2598,group_0,user_0_9,14
1522,11,4184,group_0,user_0_8,589
1523,41,2362,group_0,user_0_2,158
1524,40,1262,group_0,user_0_2,58
1525,42,9518,group_0,user_0_2,619
1526,29,3501,group_0,user_0_2,766
1527,3,8217,group_0,user_0_5,203
1528,23,4702,group_0,user_0_4,665
1529,20,2155,group_0,user_0_6,188
1530,21,6063,group_0,user_0_8,874
1531,32,7535,group_0,user_0_9,770
1532,44,6139,group_0,user_0_6,257
1533,41,2521,group_0,user_0_6,321
1534,49,6224,group_0,user_0_5,922
1535,15,2160,group_0,user_0_2,68
1536,40,6906,group_0,user_0_2,829
1537,25,5571,group_0,user_0_4,778
1538,8,2383,group_0,user_0_9,973
1539,20,7469,group_0,user_0_5,477
1540,0,998,group_0,user_0_9,845
1541,38,1360,group_0,user_0_4,40
1542,2,5986,group_0,user_0_3,345
1543,28,5868,group_0,user_0_6,549
1544,6,3773,group_0,user_0_4,449
1545,6,1808,group_0,user_0_4,612
1546,3,356,group_0,user_0_0,301
1547,21,3360,group_0,user_0_5,276
1548,14,7108,group_0,user_0_7,801
1549,26,302,group_0,user_0_4,532
1550,45,2177,group_0,user_0_9,835
1551,26,4265,group_0,user_0_2,229
1553,22,2047,group_0,user_0_8,347
1554,4,9206,group_0,user_0_8,907
1555,25,3484,group_0,user_0_5,55
1556,39,435,group_0,user_0_8,17
1557,3,7156,group_0,user_0_1,473
1558,7,1552,group_0,user_0_2,23
1559,47,1661,group_0,user_0_8,712
1560,48,5773,group_0,user_0_9,209
1561,1,51,group_0,user_0_4,706
1562,36,3931,group_0,user_0_8,347
1563,28,932,group_0,user_0_7,626
1564,16,1626,group_0,user_0_5,905
1565,18,5012,group_0,user_0_7,378
1566,0,3908,group_0,user_0_9,157
1567,40,2406,group_0,user_0_2,707
1568,43,465,group_0,user_0_9,229
1569,7,8377,group_0,user_0_0,723
1570,31,9861,group_0,user_0_8,904
1571,13,7383,group_0,user_0_2,847
1572,32,4266,group_0,user_0_4,813
1573,8,8893,group_0,user_0_9,654
1574,33,2563,group_0,user_0_1,310
1575,5,677,group_0,user_0_2,720
1576,2,6262,group_0,user_0_5,617
1577,14,6206,group_0,user_0_4,95
1578,28,3644,group_0,user_0_3,101
1579,33,1421,group_0,user_0_6,394
1580,23,3978,group_0,user_0_5,96
1581,17,3683,group_0,user_0_9,169
1582,45,4027,group_0,user_0_1,684
1583,47,1983,group_0,user_0_5,109
1584,14,4044,group_0,user_0_5,915
1585,3,2149,group_0,user_0_7,679
1586,41,7622,group_0,user_0_7,437
1587,26,5148,group_0,user_0_4,214
1588,7,4517,group_0,user_0_0,985
1589,42,6940,group_0,user_0_8,213
1590,48,5763,group_0,user_0_9,868
1591,21,5198,group_0,user_0_3,898
1592,7,4266,group_0,user_0_8,964
1593,2,9375,group_0,user_0_0,500
1594,11,6699,group_0,user_0_6,384
1595,0,744,group_0,user_0_6,179
1596,23,8359,group_0,user_0_6,887
1597,6,3780,group_0,user_0_4,432
1598,17,6206,group_0,user_0_4,744
1599,45,3401,group_0,user_0_9,233
1600,9,5242,group_0,user_0_5,811
1601,6,9052,group_0,user_0_5,142
1602,16,5357,group_0,user_0_7,804
1603,36,9624,group_0,user_0_5,992
1604,41,4829,group_0,user_0_3,389
1605,19,6513,group_0,user_0_5,193
1606,30,3031,group_0,user_0_9,240
1607,27,2878,group_0,user_0_1,202
1608,10,69,group_0,user_0_6,510
1609,43,2693,group_0,user_0_4,800
1610,49,8659,group_0,user_0_2,493
1611,34,8597,group_0,user_0_9,821
1612,18,3457,group_0,user_0_3,803
1613,8,5193,group_0,user_0_8,739
1614,28,9212,group_0,user_0_9,769
1615,28,4596,group_0,user_0_6,738
1617,30,3599,group_0,user_0_4,182
1618,11,5548,group_0,user_0_4,713
1619,12,4965,group_0,user_0_2,172
1620,4,7650,group_0,user_0_1,634
1621,36,120,group_0,user_0_2,656
1622,34,5843,group_0,user_0_7,256
1623,24,6928,group_0,user_0_0,766
1624,36,3674,group_0,user_0_0,614
1625,35,3357,group_0,user_0_1,650
1626,9,8187,group_0,user_0_0,937
1627,18,7430,group_0,user_0_1,539
1628,13,7001,group_0,user_0_0,576
1629,3,1477,group_0,user_0_5,0
1630,7,4879,group_0,user_0_1,778
1631,33,6633,group_0,user_0_3,369
1632,47,3514,group_0,user_0_5,228
1633,8,27,group_0,user_0_1,531
1634,11,2392,group_0,user_0_4,852
1635,46,6723,group_0,user_0_9,944
1636,47,6076,group_0,user_0_9,37
1637,28,6136,group_0,user_0_0,111
1638,9,3536,group_0,user_0_1,697
1639,23,5276,group_0,user_0_3,486
1640,3,8658,group_0,user_0_6,559
1641,42,1938,group_0,user_0_4,565
1642,29,80,group_0,user_0_8,457
1643,17,2468,group_0,user_0_3,175
1646,43,8669,group_0,user_0_4,826
1647,38,9736,group_0,user_0_5,944
1648,17,2413,group_0,user_0_8,131
1649,1,2460,group_0,user_0_4,427
1650,43,2681,group_0,user_0_6,26
1651,48,5688,group_0,user_0_9,812
1652,0,707,group_0,user_0_4,577
1653,33,7560,group_0,user_0_6,572
1654,48,396,group_0,user_0_8,800
1655,41,3267,group_0,user_0_2,651
1656,45,1185,group_0,user_0_1,884
1657,27,3632,group_0,user_0_0,337
1658,23,6489,group_0,user_0_7,462
1659,45,3174,group_0,user_0_5,780
1660,40,7508,group_0,user_0_2,920
1661,14,2003,group_0,user_0_3,62
1662,28,490,group_0,user_0_0,545
1663,34,1998,group_0,user_0_5,459
1664,17,2122,group_0,user_0_3,162
1665,8,5505,group_0,user_0_5,659
1666,45,8183,group_0,user_0_0,448
1667,21,7121,group_0,user_0_7,688
1668,45,7387,group_0,user_0_4,852
1669,8,4976,group_0,user_0_7,875
1670,2,2414,group_0,user_0_9,582
1671,15,3251,group_0,user_0_2,922
1672,17,2331,group_0,user_0_5,962
1673,4,8835,group_0,user_0_7,690
1674,28,4560,group_0,user_0_4,836
1675,4,8480,group_0,user_0_5,446
1676,22,9667,group_0,user_0_1,507
1677,45,1895,group_0,user_0_1,787
1678,39,3648,group_0,user_0_1,888
1679,44,2968,group_0,user_0_4,644
1680,42,1760,group_0,user_0_5,979
1681,44,4349,group_0,user_0_7,441
1682,10,9488,group_0,user_0_1,715
1683,3,6506,group_0,user_0_3,844
1684,31,3625,group_0,user_0_4,780
1685,37,5658,group_0,user_0_3,767
1686,41,5712,group_0,user_0_2,812
1687,49,853,group_0,user_0_4,537
1688,22,5313,group_0,user_0_4,682
1689,48,7053,group_0,user_0_1,797
1690,14,2638,group_0,user_0_3,104
1691,39,3680,group_0,user_0_0,119
1692,29,2557,group_0,user_0_7,36
1693,39,6818,group_0,user_0_4,483
1694,43,7336,group_0,user_0_1,774
1695,14,9928,group_0,user_0_1,759
1696,13,7152,group_0,user_0_3,767
1698,7,871,group_0,user_0_9,705
1699,2,3523,group_0,user_0_6,671
1700,45,9153,group_0,user_0_8,281
1701,37,678,group_0,user_0_9,756
1702,16,3333,group_0,user_0_3,176
1703,28,1435,group_0,user_0_9,962
1704,15,7433,group_0,user_0_1,655
1705,26,5246,group_0,user_0_0,690
1706,13,560,group_0,user_0_3,21
1707,35,7191,group_0,user_0_1,616
1708,8,4128,group_0,user_0_9,174
1709,19,6493,group_0,user_0_8,250
1710,26,6871,group_0,user_0_2,618
1712,36,4794,group_0,user_0_6,152
1713,40,4725,group_0,user_0_4,899
1714,45,1336,group_0,user_0_2,90
1715,41,2012,group_0,user_0_2,436
1716,19,6621,group_0,user_0_2,488
1717,34,7301,group_0,user_0_7,256
1718,17,3791,group_0,user_0_7,509
1719,2,3503,group_0,user_0_8,332
1720,33,5673,group_0,user_0_3,664
1721,11,2471,group_0,user_0_5,584
1722,38,3883,group_0,user_0_1,285
1723,39,1383,group_0,user_0_4,573
1724,18,459,group_0,user_0_5,684
1725,23,2263,group_0,user_0_5,455
1726,8,8853,group_0,user_0_9,235
1727,17,467,group_0,user_0_7,652
1728,44,1775,group_0,user_0_9,694
1729,32,7168,group_0,user_0_9,745
1730,18,9444,group_0,user_0_9,840
1731,3,6277,group_0,user_0_8,309
1732,17,862,group_0,user_0_8,749
1733,46,8293,group_0,user_0_2,800
1734,13,8689,group_0,user_0_8,330
1735,38,5002,group_0,user_0_8,325
1736,15,1499,group_0,user_0_6,144
1737,26,7139,group_0,user_0_3,356
1738,9,3137,group_0,user_0_2,697
1739,28,8665,group_0,user_0_5,185
1740,24,5323,group_0,user_0_0,806
1741,43,4774,group_0,user_0_7,251
1742,22,8405,group_0,user_0_6,130
1743,44,9833,group_0,user_0_4,914
1744,1,3700,group_0,user_0_3,727
1745,37,6683,group_0,user_0_4,355
1746,2,2503,group_0,user_0_7,441
1747,24,8062,group_0,user_0_4,282
1748,7,1622,group_0,user_0_9,91
1749,1,9972,group_0,user_0_2,969
1750,20,5899,group_0,user_0_8,780
1751,30,3191,group_0,user_0_3,386
1752,40,8927,group_0,user_0_6,564
1753,40,8453,group_0,user_0_2,997
1754,12,1577,group_0,user_0_1,496
1755,24,2504,group_0,user_0_9,911
1756,40,8073,group_0,user_0_3,291
1757,47,5066,group_0,user_0_9,727
1758,28,219,group_0,user_0_1,919
1759,40,688,group_0,user_0_9,893
1760,23,6225,group_0,user_0_4,971
1761,1,1161,group_0,user_0_2,44
1762,0,8078,group_0,user_0_8,464
1763,22,1276,group_0,user_0_2,702
1764,1,9062,group_0,user_0_7,978
1765,41,3023,group_0,user_0_6,457
1766,26,5782,group_0,user_0_0,152
1767,40,8445,group_0,user_0_3,503
1768,27,2422,group_0,user_0_9,254
1769,43,5651,group_0,user_0_9,314
1770,9,3658,group_0,user_0_2,861
1771,30,4106,group_0,user_0_8,125
1772,28,6719,group_0,user_0_9,265
1773,13,7698,group_0,user_0_5,194
1774,49,240,group_0,user_0_4,326
1775,35,2948,group_0,user_0_1,899
1776,31,7288,group_0,user_0_7,458
1777,23,1310,group_0,user_0_3,490
1778,38,4299,group_0,user_0_7,705
1779,13,2317,group_0,user_0_2,445
1780,47,5099,group_0,user_0_6,885
1781,49,7112,group_0,user_0_5,739
1782,25,6655,group_0,user_0_6,89
1783,26,3173,group_0,user_0_6,497
1784,45,8871,group_0,user_0_9,705
1785,43,9406,group_0,user_0_1,954
1786,43,4148,group_0,user_0_8,599
1787,13,7903,group_0,user_0_1,712
1788,17,4969,group_0,user_0_0,193
1789,13,6815,group_0,user_0_2,460
1790,38,3300,group_0,user_0_7,716
1791,49,4109,group_0,user_0_5,855
1792,35,8747,group_0,user_0_4,413
1793,33,4708,group_0,user_0_5,206
1794,44,1334,group_0,user_0_7,77
1795,3,5915,group_0,user_0_6,744
1796,39,7872,group_0,user_0_8,340
1797,24,3895,group_0,user_0_2,397
1798,34,7860,group_0,user_0_9,467
1799,39,969,group_0,user_0_4,439
1800,32,6743,group_0,user_0_9,389
1801,6,9615,group_0,user_0_7,246
1802,0,6853,group_0,user_0_6,829
1803,11,539,group_0,user_0_4,35
1804,15,2386,group_0,user_0_5,419
1805,48,9488,group_0,user_0_0,15
1806,15,5021,group_0,user_0_5,232
1807,40,2584,group_0,user_0_3,821
1808,11,1211,group_0,user_0_5,122
1809,20,7931,group_0,user_0_3,982
1810,3,4685,group_0,user_0_3,237
1811,6,4786,group_0,user_0_7,682
1812,47,4625,group_0,user_0_2,692
1813,37,2015,group_0,user_0_4,306
1814,10,9504,group_0,user_0_6,297
1815,24,4249,group_0,user_0_2,552
1816,27,9574,group_0,user_0_1,423
1817,13,7677,group_0,user_0_9,994
1818,39,7954,group_0,user_0_0,764
1819,4,8537,group_0,user_0_8,960
1820,42,5940,group_0,user_0_4,485
1821,36,7604,group_0,user_0_2,960
1822,45,3067,group_0,user_0_9,146
1823,43,9372,group_0,user_0_8,19
1824,42,1580,group_0,user_0_1,628
1825,22,7045,group_0,user_0_6,551
1826,14,9684,group_0,user_0_6,261
1827,5,552,group_0,user_0_0,595
1828,41,6032,group_0,user_0_9,815
1829,44,7950,group_0,user_0_6,710
1830,28,8910,group_0,user_0_5,81
1831,26,7814,group_0,user_0_0,470
1832,46,3696,group_0,user_0_3,804
1833,5,4315,group_0,user_0_8,835
1834,5,5492,group_0,user_0_6,700
1835,21,2375,group_0,user_0_6,4
1836,41,8429,group_0,user_0_9,67
1837,23,3106,group_0,user_0_5,130
1838,48,8454,group_0,user_0_4,755
1839,23,4826,group_0,user_0_1,935
1840,47,1627,group_0,user_0_1,512
1841,10,2597,group_0,user_0_9,624
1842,45,3740,group_0,user_0_6,496
1843,36,9758,group_0,user_0_4,512
1844,9,800,group_0,user_0_1,527
1845,11,6755,group_0,user_0_7,111
1846,16,22,group_0,user_0_0,864
1847,39,1419,group_0,user_0_3,487
1848,49,5572,group_0,user_0_2,149
1849,6,5561,group_0,user_0_8,738
1850,23,5130,group_0,user_0_1,599
1851,19,4443,group_0,user_0_4,481
1852,48,6333,group_0,user_0_7,228
1853,9,2368,group_0,user_0_0,856
1854,6,4145,group_0,user_0_9,547
1855,6,2052,group_0,user_0_6,101
1856,36,3620,group_0,user_0_2,220
1857,23,3411,group_0,user_0_0,381
1858,17,5407,group_0,user_0_9,902
1859,37,1962,group_0,user_0_9,173
1860,1,779,group_0,user_0_8,383
1861,41,3862,group_0,user_0_8,8
1862,43,7093,group_0,user_0_8,293
1863,31,1449,group_0,user_0_8,925
1864,34,1838,group_0,user_0_9,521
1865,8,6971,group_0,user_0_6,198
1866,25,5179,group_0,user_0_5,584
1867,39,5658,group_0,user_0_3,243
1868,23,8206,group_0,user_0_8,165
1869,4,6896,group_0,user_0_8,505
1870,31,6136,group_0,user_0_3,293
1871,35,6081,group_0,user_0_4,701
1872,43,1675,group_0,user_0_7,757
1873,17,1492,group_0,user_0_0,197
1874,39,7390,group_0,user_0_0,450
1875,16,7659,group_0,user_0_1,999
1876,47,7654,group_0,user_0_1,860
1877,39,766,group_0,user_0_3,162
1878,39,6748,group_0,user_0_8,491
1879,35,4199,group_0,user_0_5,237
1880,26,8254,group_0,user_0_7,873
1881,34,9752,group_0,user_0_8,951
1882,36,7460,group_0,user_0_0,858
1883,13,8148,group_0,user_0_0,969
1885,3,9842,group_0,user_0_2,170
1886,34,2784,group_0,user_0_4,46
1887,11,8034,group_0,user_0_4,142
1888,24,3113,group_0,user_0_9,611
1889,36,989,group_0,user_0_4,243
1890,13,2154,group_0,user_0_8,138
1891,36,7449,group_0,user_0_4,336
1892,32,2017,group_0,user_0_1,659
1893,45,1522,group_0,user_0_9,418
1894,30,9769,group_0,user_0_7,237
1895,26,7467,group_0,user_0_8,221
1896,26,9819,group_0,user_0_6,398
1897,7,9475,group_0,user_0_3,514
1898,25,8452,group_0,user_0_3,138
1899,42,9996,group_0,user_0_9,947
1900,15,5449,group_0,user_0_2,536
1901,10,4301,group_0,user_0_3,797
1902,33,3412,group_0,user_0_5,278
1903,33,6716,group_0,user_0_3,649
1904,4,1886,group_0,user_0_7,997
1905,18,7931,group_0,user_0_4,29
1906,12,8495,group_0,user_0_1,440
1907,40,3347,group_0,user_0_3,501
1908,44,3554,group_0,user_0_0,724
1909,18,1139,group_0,user_0_3,955
1910,22,3783,group_0,user_0_3,735
1911,21,4470,group_0,user_0_8,290
1912,43,6653,group_0,user_0_8,735
1913,12,8320,group_0,user_0_0,178
1914,43,7750,group_0,user_0_6,741
1915,24,4436,group_0,user_0_6,279
1916,41,1798,group_0,user_0_3,1
1917,23,4921,group_0,user_0_9,873
1918,14,292,group_0,user_0_7,725
1919,40,2768,group_0,user_0_7,106
1920,29,6082,group_0,user_0_2,163
1921,27,1557,group_0,user_0_5,501
1922,21,2185,group_0,user_0_8,689
1923,19,2758,group_0,user_0_4,438
1924,5,7235,group_0,user_0_1,208
1925,22,3367,group_0,user_0_7,757
1926,26,9546,group_0,user_0_3,762
1927,47,1419,group_0,user_0_9,702
1928,17,3311,group_0,user_0_1,184
1929,2,8350,group_0,user_0_2,925
1931,25,6182,group_0,user_0_6,593
1932,1,4742,group_0,user_0_6,302
1934,5,665,group_0,user_0_9,849
1935,15,79,group_0,user_0_4,921
1936,12,2159,group_0,user_0_9,50
1937,13,2040,group_0,user_0_0,665
1938,3,6988,group_0,user_0_8,681
1939,6,8577,group_0,user_0_5,695
1940,17,753,group_0,user_0_4,480
1941,12,8390,group_0,user_0_2,444
1942,47,2885,group_0,user_0_7,241
1943,42,3014,group_0,user_0_2,372
1944,43,7167,group_0,user_0_0,796
1945,29,3367,group_0,user_0_4,366
1946,15,5780,group_0,user_0_4,476
1947,47,234,group_0,user_0_6,856
1948,38,3671,group_0,user_0_3,197
1949,3,3147,group_0,user_0_2,526
1950,33,2599,group_0,user_0_4,101
1951,2,8185,group_0,user_0_4,276
1952,25,1571,group_0,user_0_5,116
1953,20,7312,group_0,user_0_5,986
1954,38,4511,group_0,user_0_9,890
1955,41,2813,group_0,user_0_9,532
1956,32,5377,group_0,user_0_1,979
1957,4,1062,group_0,user_0_4,992
1958,24,1808,group_0,user_0_6,68
1959,16,7820,group_0,user_0_9,189
1960,25,7442,group_0,user_0_6,255
1961,25,4782,group_0,user_0_8,698
1962,25,2218,group_0,user_0_2,996
1963,2,7822,group_0,user_0_2,605
1964,11,2884,group_0,user_0_7,322
1965,31,343,group_0,user_0_4,360
1966,46,8096,group_0,user_0_6,563
1967,22,5843,group_0,user_0_3,371
1968,42,3439,group_0,user_0_1,929
1969,30,8007,group_0,user_0_5,929
1970,44,6944,group_0,user_0_4,209
1971,7,380,group_0,user_0_4,367
1972,44,3557,group_0,user_0_1,573
1973,2,6796,group_0,user_0_6,395
1974,4,1990,group_0,user_0_2,661
1975,24,6195,group_0,user_0_5,738
1976,49,1403,group_0,user_0_1,834
1977,10,2332,group_0,user_0_1,514
1978,29,8320,group_0,user_0_9,940
1979,8,7412,group_0,user_0_0,521
1980,24,1372,group_0,user_0_5,322
1981,38,7072,group_0,user_0_6,26
1982,38,7990,group_0,user_0_0,933
1983,32,7689,group_0,user_0_9,642
1984,24,7081,group_0,user_0_5,930
1985,10,7213,group_0,user_0_0,920
1986,6,9643,group_0,user_0_5,254
1987,42,1630,group_0,user_0_5,157
1988,0,9445,group_0,user_0_7,465
1989,23,3042,group_0,user_0_6,762
1990,22,8559,group_0,user_0_4,754
1991,33,977,group_0,user_0_3,546
1992,11,7189,group_0,user_0_8,148
1993,19,2327,group_0,user_0_4,759
1994,22,5942,group_0,user_0_2,269
1995,27,3393,group_0,user_0_6,698
1996,45,991,group_0,user_0_4,219
1997,31,9555,group_0,user_0_3,633
1998,27,7058,group_0,user_0_6,226
1999,20,7301,group_0,user_0_2,349
2000,2034,1669,group_1,user_0_6,315
2001,2048,1044,group_1,user_0_7,807
2002,2026,4794,group_1,user_0_3,352
2003,2027,8569,group_1,user_0_5,588
2004,2033,5814,group_1,user_0_6,332
2005,2027,5432,group_1,user_0_3,911
2006,2008,5680,group_1,user_0_1,417
2007,2049,6562,group_1,user_0_1,425
2008,2036,9396,group_1,user_0_0,67
2009,2026,5899,group_1,user_0_5,994
2010,2021,9742,group_1,user_0_7,933
2011,2003,4543,group_1,user_0_9,816
2012,2025,1432,group_1,user_0_2,591
2013,2005,5402,group_1,user_0_4,744
2014,2010,2413,group_1,user_0_6,700
2015,2029,1797,group_1,user_0_8,7
2016,2026,1320,group_1,user_0_9,602
2017,2021,3712,group_1,user_0_9,786
2018,2027,732,group_1,user_0_0,7
2019,2027,3568,group_1,user_0_6,51
2020,2009,1209,group_1,user_0_5,588
2021,2015,615,group_1,user_0_0,160
2022,2028,4343,group_1,user_0_3,716
2023,2003,7685,group_1,user_0_7,608
2024,2006,9554,group_1,user_0_3,674
2025,2044,628,group_1,user_0_7,12
2026,2029,9497,group_1,user_0_6,716
2027,2031,4422,group_1,user_0_7,888
2028,2041,3352,group_1,user_0_1,210
2029,2016,580,group_1,user_0_7,67
2030,2023,5943,group_1,user_0_5,644
2031,2001,1298,group_1,user_0_9,247
2032,2049,5036,group_1,user_0_3,680
2033,2043,6130,group_1,user_0_8,793
2034,2035,9331,group_1,user_0_5,941
2035,2031,8981,group_1,user_0_5,272
2036,2026,1847,group_1,user_0_4,253
2037,2001,2079,group_1,user_0_3,89
2038,2030,6516,group_1,user_0_9,81
2039,2003,663,group_1,user_0_5,866
2040,2003,4261,group_1,user_0_3,838
2041,2043,3726,group_1,user_0_6,133
2042,2019,4148,group_1,user_0_4,454
2043,2001,6951,group_1,user_0_1,708
2044,2031,431,group_1,user_0_5,416
2045,2014,8743,group_1,user_0_6,668
2046,2014,9653,group_1,user_0_1,212
2047,2023,6791,group_1,user_0_0,718
2048,2015,7389,group_1,user_0_2,555
2049,2006,5792,group_1,user_0_0,841
2050,2044,8515,group_1,user_0_2,909
2051,2036,8121,group_1,user_0_8,660
2052,2017,3391,group_1,user_0_7,151
2053,2038,6165,group_1,user_0_2,931
2054,2005,6246,group_1,user_0_4,619
2055,2026,3166,group_1,user_0_1,375
2056,2000,7299,group_1,user_0_8,992
2057,2025,6191,group_1,user_0_7,522
2058,2011,950,group_1,user_0_4,141
2059,2028,8057,group_1,user_0_3,25
2060,2023,3619,group_1,user_0_6,498
2061,2042,1572,group_1,user_0_1,95
2062,2025,2788,group_1,user_0_0,161
2063,2031,2400,group_1,user_0_7,696
2064,2017,1630,group_1,user_0_8,125
2065,2033,5007,group_1,user_0_3,126
2066,2040,8196,group_1,user_0_6,432
2067,2000,8447,group_1,user_0_8,425
2068,2014,5343,group_1,user_0_1,849
2069,2032,7771,group_1,user_0_7,220
2070,2002,3966,group_1,user_0_8,323
2071,2035,9191,group_1,user_0_1,976
2072,2038,3817,group_1,user_0_0,232
2073,2045,2136,group_1,user_0_2,379
2074,2037,5994,group_1,user_0_1,886
2075,2033,4364,group_1,user_0_9,744
2076,2014,9850,group_1,user_0_6,754
2077,2015,100,group_1,user_0_0,593
2078,2012,225,group_1,user_0_6,845
2079,2005,7429,group_1,user_0_0,53
2080,2032,8252,group_1,user_0_9,519
2081,2024,5867,group_1,user_0_2,638
2082,2014,2480,group_1,user_0_7,91
2083,2012,6046,group_1,user_0_5,245
2084,2027,9074,group_1,user_0_8,275
2085,2010,152,group_1,user_0_4,692
2086,2034,113,group_1,user_0_1,510
2087,2046,8213,group_1,user_0_7,410
2088,2013,7181,group_1,user_0_5,894
2089,2048,2680,group_1,user_0_5,107
2090,2043,9730,group_1,user_0_9,918
2091,2008,4280,group_1,user_0_5,201
2092,2027,8282,group_1,user_0_6,728
2093,2038,5250,group_1,user_0_8,991
2094,2031,5742,group_1,user_0_7,573
2095,2026,9491,group_1,user_0_9,479
2096,2019,3244,group_1,user_0_7,772
2097,2037,6491,group_1,user_0_9,591
2098,2036,4502,group_1,user_0_7,958
2099,2025,4803,group_1,user_0_0,995
2100,2033,417,group_1,user_0_9,252
2101,2033,6028,group_1,user_0_2,606
2102,2021,5459,group_1,user_0_1,836
2103,2019,8006,group_1,user_0_2,703
2104,2005,4480,group_1,user_0_0,596
2105,2019,2974,group_1,user_0_5,464
2106,2023,2633,group_1,user_0_1,623
2107,2044,501,group_1,user_0_9,925
2108,2034,1973,group_1,user_0_4,517
2109,2021,2110,group_1,user_0_4,571
2110,2012,5902,group_1,user_0_5,585
2111,2039,5140,group_1,user_0_4,346
2112,2036,6523,group_1,user_0_7,387
2113,2024,5174,group_1,user_0_0,464
2114,2043,4876,group_1,user_0_6,61
2115,2018,7803,group_1,user_0_8,377
2116,2022,9196,group_1,user_0_9,66
2117,2017,4468,group_1,user_0_8,546
2118,2012,5266,group_1,user_0_3,285
2119,2042,5562,group_1,user_0_0,925
2120,2003,7020,group_1,user_0_5,316
2121,2001,3194,group_1,user_0_7,265
2122,2003,5483,group_1,user_0_1,79
2123,2022,1618,group_1,user_0_3,478
2124,2008,8491,group_1,user_0_1,527
2125,2042,5473,group_1,user_0_3,11
2126,2003,4920,group_1,user_0_8,845
2127,2003,8395,group_1,user_0_5,390
2128,2008,9732,group_1,user_0_3,358
2129,2019,3871,group_1,user_0_3,675
2130,2037,6257,group_1,user_0_5,205
2131,2045,5371,group_1,user_0_6,693
2132,2042,3312,group_1,user_0_1,924
2133,2020,8886,group_1,user_0_1,144
2134,2032,9503,group_1,user_0_0,534
2135,2046,5507,group_1,user_0_5,141
2136,2006,6881,group_1,user_0_3,948
2137,2047,8382,group_1,user_0_6,146
2138,2027,4607,group_1,user_0_0,417
2139,2027,2462,group_1,user_0_4,38
2140,2006,5783,group_1,user_0_1,987
2141,2016,3586,group_1,user_0_5,950
2142,2020,6206,group_1,user_0_7,36
2143,2038,9497,group_1,user_0_7,951
2144,2019,777,group_1,user_0_2,470
2145,2043,9526,group_1,user_0_3,193
2146,2029,518,group_1,user_0_3,0
2147,2044,5021,group_1,user_0_3,914
2148,2034,2592,group_1,user_0_1,970
2149,2013,2128,group_1,user_0_5,867
2150,2025,3979,group_1,user_0_4,286
2151,2023,2362,group_1,user_0_7,3
2152,2028,248,group_1,user_0_6,400
2153,2039,3224,group_1,user_0_8,535
2154,2028,3746,group_1,user_0_7,573
2155,2027,416,group_1,user_0_0,656
2156,2042,1874,group_1,user_0_8,248
2157,2026,6043,group_1,user_0_8,319
2158,2008,5551,group_1,user_0_8,483
2159,2018,5487,group_1,user_0_9,958
2160,2042,2992,group_1,user_0_9,246
2161,2042,1921,group_1,user_0_9,227
